StudentID,Name,Age,gender,Attendance,AssignmentScore,QuizScore,MidtermScore,FinalExamScore,Gender,Remarks
334,Amy Martin,19,f,61.503870928250436,61.64635114663599,62.21135851419078,79.31366186586048,50.326636169366665,,Pretty rule large story floor his form.
260,Bryan Bishop,16,f,74.06160644536875,59.70287367310486,79.42133053648172,96.69228930081363,82.37159097780152,,Money we baby too truth week down.
69,Christopher Stone,18,M,64.03178412063546,52.05154539173765,61.02911612105328,73.4063836826177,53.147048768196306,,Lay couple watch.
141,Shirley Franco,15,m,79.88047795284996,54.14752563755259,48.85319088114176,60.958968645654906,73.79947852198279,,Yet strategy none level check none.
151,Jessica Lopez,15,m,99.15725742463844,45.84360355321313,58.939151450668305,40.044951907543656,89.38964984253155,,Sport decision amount her oil.
500,Sarah Wilson,15,f,96.38098043791274,50.66598327107489,33.228649503501366,48.46116968147713,64.85205553430981,,No or site glass discussion.
372,Mark King,18,f,75.36362445964998,94.33148753978043,83.0237319352592,81.84258444340236,52.88007183835221,,Let several everybody early central.
188,Paul Page,15,M,93.22618026260999,42.05126595634949,65.14351494419131,98.18164167227843,43.11405661523854,,Subject change day better they.
149,Ann Hampton,16,Female,81.06313866637174,44.147967171197166,40.547327539691416,90.36968039680659,64.0565057483828,,Example change eat door baby she modern.
242,Regina Leblanc,15,f,96.62054709167657,65.61672949060211,44.20554573024315,82.50317186626756,85.88314848857675,,Cover step fear.
48,Timothy Mcintosh,19,Female,78.28000877126713,97.15891828232301,96.93555334542638,86.1387717850384,95.71961722089297,,Issue kid receive least area raise.
211,Glen Hunter,17,F,87.64887430438617,47.54449070839893,71.95582759640537,44.852979036542195,41.24028213351427,,Respond yeah stage car blood.
484,Emily Leonard,19,f,66.35753133107026,41.061268576795435,79.53818284314332,63.307995655692395,64.87096388900753,FEMALE,Court on trial time area gun.
171,Michael Gomez,15,m,65.64327395110854,80.16342408756168,81.96436354007565,84.523943308607,70.9395643513872,,Fish religious group recognize suddenly role past.
394,Jennifer Shaw,15,M,75.64679064321518,61.77665631075952,97.74291139723722,71.72398324889147,41.77024330871235,,Blood relationship guess hair side until collection.
21,Matthew Livingston,16,m,74.21449807273584,41.071713548699165,39.366261539564206,72.26770746628917,90.8316663420149,,Hope office have turn.
281,Aaron Hernandez,16,Female,90.36143382155399,48.93951135821168,55.984496572299875,99.74799172656367,91.04081563629077,X,Life spring miss fire middle natural leave.
295,Daniel Williams,18,f,72.5141942602235,79.28158488588089,81.2714112286663,36.9857147110697,54.827893279683515,,Few affect wish lawyer lead perform hit available.
75,Robert Patterson MD,19,Female,91.60338548496347,47.45319800368356,37.37572737669642,53.519021399512454,40.85140296374603,,Usually figure other experience nearly.
460,Todd Payne,17,Male,90.14795336202077,74.5098010297975,58.58144399316158,94.21946567987993,66.59839057103052,,Eye movement today instead usually.
78,,18,Female,90.84986674078952,76.99627491174844,57.13166620379387,49.20313923301847,61.3024633871175,,Determine stand upon.
423,Christopher Blevins,16,f,94.72643216206188,76.50918475958747,51.98425564949124,60.0328077936625,91.58943012347655,,Relate sound identify read style move man.
181,John Miller,15,f,88.15784540554037,72.01071551798174,30.772212998372606,90.06406683009604,61.7305752879237,,Few sit with floor behavior special.
323,Kenneth Conway,16,F,76.70024336111568,88.94491861025685,85.41899919173461,53.22173995144886,52.26643443697281,,Lay term ok thus involve.
474,,19,F,77.83833228041286,53.95308150192281,56.712835790704005,64.56972781799317,59.11653776581643,,Us seat protect everyone computer strong.
191,Dawn Young,16,Male,74.51031578663782,53.867854745658796,75.0355625938249,69.57432592407713,83.90348419385278,,Appear movement get role where child partner.
395,Michael Wilson,19,m,70.9183749942526,99.72882944225543,89.98117552525659,91.32561881369065,61.35826194930366,,
393,Jorge Ryan,19,F,78.2972839109483,62.70858540915214,85.90152906679259,43.445445094820585,94.691277599519,,Him dark international red.
202,Aaron Tate,17,M,80.49830623527686,81.15806415897904,58.16289872805892,89.3062153648513,99.97263512314566,,Research issue simply task oil hear matter.
118,Joan Ashley,17,Female,80.60694729627251,50.45160019469522,68.50643583207092,61.2755824268736,41.95707690049399,,Participant when huge.
398,Gary Martin,17,F,94.0877413338803,74.82850040300048,52.37667827083813,96.29394809304276,94.67009711080475,,Level politics factor by effect notice.
50,Evelyn Anderson,18,m,80.09153389850121,83.45711848758472,37.15046707602767,52.07391676891236,72.81157845850757,,Through prove view American describe.
439,Leslie Jones,18,F,69.14500646099694,-1.355263366123534,81.6648386336962,86.75563871158553,75.41395954905357,X,Choose able paper writer.
274,Kelly Nelson,18,m,91.60054235167425,70.0267185478445,49.79219827051334,93.1394161935751,77.50175116511235,,Simply participant realize word series special score.
229,Bailey Patton,17,F,82.93177512717602,91.8765301573022,86.09568410736634,70.41379774043713,45.89409953134483,,Investment actually reason TV.
139,Lauren Wright,150,Female,81.37823565028988,67.94876842121491,52.404188276468844,64.17544965885604,65.88283892644448,,Voice cell build development notice.
413,Henry Neal,19,f,62.4606810495694,98.44987771768093,56.53189883533682,53.09856153627825,55.20143020357968,,Yourself quality clear real fill stuff.
136,Collin Collins,17,Female,71.76178716883886,-10.323756109133143,69.0469257857749,88.30082089275814,48.89067569379673,,The certain while.
123,Kyle Hart,19,Female,81.40278875734634,84.12101791994516,77.31875929104487,77.01925585809946,99.54653736248673,,How enjoy part hot agree behind.
194,Jeremy Bridges,16,M,98.9818906079548,53.4820706183608,39.647602941146474,48.576164595873095,85.54413635550254,,Particular rise hour claim special specific.
412,Andrea Taylor,16,Female,99.65901340580193,47.18974012105878,44.682706337857695,46.88247038269853,70.81666279265947,,Seem positive watch eat foot message sometimes.
331,Lucas Valentine,17,M,60.37941734513992,87.62463102283098,45.12633172297153,35.39576863558954,81.38673095488727,,Six white determine us value boy type operation.
371,Ryan Rivas,16,M,61.87781428591252,60.233627965325226,54.966968189923534,94.59145989565178,84.36449378987871,unknown,Condition arrive how ten.
90,Paul Combs,17,f,73.28585650619756,87.02995320513172,35.783236442148805,37.91548192153196,97.61006708372472,,
59,Jeffery Clark,18,F,83.96117459109306,86.54828414757736,87.75925371500927,74.26465900962924,99.69888215950559,,Us amount choose write prove often.
279,Joseph Alvarado,17,M,90.33569655782726,88.82597729917518,85.09886218211228,87.428307251208,58.7717896513078,,Management next season hear thought boy image.
166,Tammy Ramirez,16,Male,99.54915127821772,54.08044229569306,49.45314680742075,69.17781892676604,42.8584754461904,,
306,Derek Woods,18,Male,85.78186602503288,74.85592319576787,80.76090092857804,48.042316131244476,46.971457391526755,,Find least everybody left our play.
214,Jeremy Little,16,M,81.18646714620324,96.3891875156105,52.54756029604299,85.28002794974665,56.1308045471706,,Family until key because field.
388,,16,f,84.91749531740474,80.80791586620708,32.33685212504668,57.12409850987457,82.05205815168591,,Policy today black type specific dark participant budget.
244,Rita Sexton,17,Male,84.4161866803183,99.6002162415177,98.57527005237185,90.41625582360098,66.11945328731417,,Walk television accept teacher newspaper nor ball down.
271,Elizabeth Sandoval,17,Male,72.58386227237644,50.10666310856318,94.58361406614527,94.71775618941453,92.76046121059169,,Yet consider control make.
84,Katie Cooke,19,f,96.42744793022852,87.00536355649689,54.838895217982326,88.18343346863608,91.25331438045208,,Ask movement attorney seven.
130,Jasmine Hoffman,19,m,73.97547996197332,63.73091019094092,48.09021342042727,46.170151286261145,98.46233432075545,,Among sometimes protect owner change middle.
364,Brandon Martinez,19,Male,200.0,66.56301800677163,61.61877734621779,69.20809992198318,63.13681077193888,,South base call social continue fly.
410,William Aguilar,18,f,64.37875440217816,68.49319261037311,32.055491137167465,51.52503994366521,87.20617020142764,,Know type different third quite red society reach.
107,Christopher Henry,17,m,120.0,41.251668357492285,37.9769644300022,88.92319119624128,93.67856785465807,,Benefit certainly girl.
114,Christopher Curry,17,m,91.2198283018435,53.2336674953394,37.75655735258649,40.99851148476172,70.76321486875769,,Bed suffer mention cell.
29,Annette Duncan,18,Female,89.22196547237206,75.89963590734561,88.40123561683373,91.45584791081876,88.59161124163518,,Nature gun already teacher in.
463,Valerie Joyce,19,Male,90.83416434163959,76.38225666600253,46.293420297090215,96.67498712902348,84.55184997042528,,Market include its thousand avoid entire generation.
165,Angela Romero,17,f,92.2125986943162,54.22167142650017,91.7015545772515,60.54332464744393,113.19079764821967,,Evening management guy cultural why either.
101,Frederick Mcknight,18,M,94.54072562451827,68.2109555617999,97.18785626531503,81.6978999382178,50.67328744294141,,
427,Jose Smith,15,Male,73.36035514980952,47.05894170841351,66.7804438781985,76.23756944362793,92.4233752109335,,Point rich father professional already produce bar.
415,Antonio Johnson,15,f,80.64316081774467,84.23081350043458,53.57883513027723,78.94703504193672,57.48974445542338,,Over old drug skill the recent.
15,Sarah Reed,18,M,88.55129819421305,49.55474429675587,66.7853235378048,69.53557383692385,73.67761257690417,,Agency check would since including if somebody walk.
396,Elizabeth Brown,19,f,79.06707313321473,-6.751155497452157,38.23507917115276,72.16759563446499,40.948791773977725,,Radio modern billion role.
403,Kelly Silva,15,f,71.25563842310108,50.228676290435054,52.61078388703497,42.541474287631004,75.68819288066737,,Us increase certain.
87,Terri Castaneda,15,m,66.6208204146916,79.64920709795504,88.1374119483388,72.36067102718698,53.92238973406636,,Recently magazine stop total strong resource professional know.
478,Lawrence Evans,15,M,62.62504578296052,75.65744503370648,63.534904417234586,90.71342139065834,60.93340450250942,,Cup pick under which.
100,Tyler Poole,15,f,76.5801833681451,59.74104626887973,34.847801440010194,54.28729667176585,88.48475694134979,,Debate have purpose country arm watch.
487,Kathleen Conway,15,f,64.08774478774876,63.18765046954883,78.95207625883427,83.03672625621732,67.5513540239537,male,Everyone method sport bed administration everything.
433,Christopher Moreno,18,f,95.265485310814,70.5834548051019,93.37519119945092,62.026837544684255,87.03924152136133,FEMALE,Whether long ready apply garden.
287,,18,m,87.727008458277,-20.555140740145355,33.255041050804586,55.27344020027823,41.187739500835264,,Close owner turn maybe could goal.
267,Shelly Young,18,M,60.09357562503113,72.74121330972841,34.00961757543364,68.95886945135518,97.69080033898508,,Show himself not glass fine.
447,Jodi Choi,17,Female,73.05734306013171,80.4582283845429,30.2671993887043,38.39291088792316,64.52663567374792,,Friend herself success such.
235,Lauren Mitchell,15,Male,98.34508709252881,96.45252138028388,64.73164688792536,48.47508520719127,41.851474258484345,,Sound specific task fine.
355,David Barnes,16,Male,98.256627902377,52.371169871105586,82.5510654899543,62.047892824621,76.73548904571068,,Military around operation girl word with doctor.
348,Jeffrey Donovan,15,Female,83.56434137883579,54.114135088119085,31.25619749979443,36.43174987954811,75.01341803948911,,Center think various nearly.
53,David Thomas,18,m,76.35820708341973,46.16754426955994,86.62184231454296,98.94962033560346,73.65246780175706,,Already chair series tell sport take.
414,Tyler Marquez,18,Male,95.31625076549845,41.201581355549465,98.14201729833212,43.42404232770373,99.25957554047511,,Any administration career account heart television sport.
467,Bradley Miller,16,F,88.34288018410518,59.05188687260422,75.55379832911231,93.89428256961375,52.96360697468599,,Network wall tonight still operation experience.
86,Tammy Cowan,15,m,69.43624138380325,69.06390685444244,68.47312306032471,92.1910740284754,58.599996230307354,,Time wide film theory job woman.
362,,18,F,96.14895868701082,75.82281501374149,85.88409317570299,71.05272762228121,43.02933666474448,,Reason choose buy staff.
182,Chad Miller,17,M,96.42496014161216,86.90741979070177,82.46818391282218,69.52054741754078,83.38769643295325,,Development through animal career radio fast discussion.
404,Sara Harding,19,m,70.10596375843541,64.56867118031224,99.79547099571631,37.74896369947428,62.33202350951316,,Nothing nothing reflect page career call way.
328,Richard Robertson,19,Male,200.0,78.27911234759786,60.0041382879333,76.08583891790575,84.4096821256878,,Leg beat matter skill choice phone.
320,Matthew Price,17,Female,120.0,95.06514935028264,45.918664710296525,41.786268433625295,73.3297254463516,,Over particular decision.
227,Dominique Taylor,16,F,85.3239225342979,-20.630108651676217,55.99954013111321,50.27741896224863,49.54150022441568,,Civil during student get huge quickly exist.
137,Jasmine Wagner,18,F,-10.0,61.54906177997389,42.64162187227106,80.16735428893735,80.7729956280345,,
282,Donald Gomez,19,m,88.96413317092555,71.59742783613757,60.02208152027271,38.86565197637325,98.91434188459235,,Sell sing any effect anything.
37,Emily Miller,17,F,90.0961248015529,75.41583633313735,64.95336844850328,43.939045363106004,95.83640829079222,,Daughter great interesting reflect.
